loop_index,last_step_ns,imu_time_ns,bmp_time_ns,epoch_time_ns,v_batt,alt_bmp_raw,bmp_temp,gyro_roll,gyro_pitch,gyro_yaw,accel_X,accel_Y,accel_Z,mag_X, mag_Y, mag_Z,roll,pitch,yaw,rollDot,pitchDot,yawDot,X,Y,Z,Xdot,Ydot,Zdot,Zddot,xbee_time,xbee_time_received_ns,xbee_x,xbee_y,xbee_z,xbee_qw,xbee_qx,xbee_qy,xbee_qz,xbee_roll,xbee_pitch,xbee_yaw,gps_lat,gps_lon,gps_gpsAlt,gps_ned_x,gps_ned_y,gps_ned_z,gps_spd,gps_fix,gps_sat,gps_headingNc,gps_cog,gps_gpsVsi,gps_hdop,gps_vdop,gps_year,gps_month,gps_day,gps_hour,gps_minute,gps_second,gps_time_received_ns,X_thrt,Y_thrt,Z_thrt,roll_thrt,pitch_thrt,yaw_thrt,sp_roll_dot,sp_pitch_dot,sp_yaw_dot,sp_roll_dot_ff,sp_pitch_dot_ff,sp_yaw_dot_ff,sp_roll,sp_pitch,sp_yaw,sp_roll_ff,sp_pitch_ff,sp_X,sp_Y,sp_Z,sp_Xdot,sp_Ydot,sp_Zdot,sp_Xdot_ff,sp_Ydot_ff,sp_Zdot_ff,sp_Xddot,sp_Yddot,sp_Zddot,u_roll,u_pitch,u_yaw,u_X,u_Y,u_Z,mot_1,mot_2,mot_3,mot_4,dsm_con,flight_mode,tIMU,tIMU_END,tSM,tXBEE,tGPS,tPNI,tNAV,tGUI,tCTR,tLOG,tNTP
1747,1749741154270907470,1749741154270315666,1749741154270315666,1749741154270912470,16.2538,561.5355,32.7200,0.1566,-0.1044,-0.0170,-0.3808,-5.2733,-7.0358,0.0000,0.0000,0.0000,0.0617,-0.1294,0.0189,0.0575,-0.0420,0.0241,-0.0590,-1.7883,-0.1013,-0.0010,-0.0008,0.0003,0.0000,332951399,1749741154270507365,-0.0590,-1.7883,-0.1013,0.9999,0.0053,-0.0021,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154270320416,1749741154266027626,1749741154270533280,1749741154270515656,1749741154270544780,1749741154270546571,1749741154270867889,1749741154270873847,1749741154270908679,1749741154266025751,0
1748,1749741154276240626,1749741154275649447,1749741154275649447,1749741154276245334,16.2540,561.5355,32.7200,-0.1822,0.0192,-0.2280,-4.0857,8.3788,-9.7318,0.0000,0.0000,0.0000,0.0614,-0.1291,0.0185,-0.0224,-0.0216,-0.0599,-0.0590,-1.7883,-0.1012,-0.0008,-0.0014,0.0007,0.0000,332959964,1749741154275841604,-0.0590,-1.7883,-0.1012,0.9999,0.0055,-0.0021,0.0093,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154275654280,1749741154270927303,1749741154275868061,1749741154275850270,1749741154275878685,1749741154275880352,1749741154276201920,1749741154276207544,1749741154276241834,1749741154270925511,0
1749,1749741154281010268,1749741154280417088,1749741154280417088,1749741154281015017,16.2550,561.7587,32.7100,-0.0266,0.0714,0.2067,2.9266,1.6724,-10.0777,0.0000,0.0000,0.0000,0.0603,-0.1291,0.0190,-0.0238,0.0094,0.0289,-0.0591,-1.7882,-0.1013,-0.0010,-0.0001,0.0001,0.0000,332967951,1749741154280609204,-0.0591,-1.7882,-0.1013,0.9999,0.0054,-0.0020,0.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154280422005,1749741154276944383,1749741154280635328,1749741154280617495,1749741154280646869,1749741154280648619,1749741154280970395,1749741154280976519,1749741154281011434,1749741154276257875,0
1750,1749741154286021106,1749741154285586627,1749741154285586627,1749741154286025772,16.2552,561.7587,32.7100,0.2290,-0.1172,0.0660,2.3829,-7.5103,-8.9874,0.0000,0.0000,0.0000,0.0612,-0.1293,0.0190,0.0605,-0.0328,0.0413,-0.0591,-1.7882,-0.1013,-0.0010,-0.0001,0.0001,0.0000,332967951,1749741154280609204,-0.0591,-1.7882,-0.1013,0.9999,0.0054,-0.0020,0.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154285591127,1749741154281029642,1749741154285646041,1749741154285632916,1749741154285656915,1749741154285658540,1749741154285981941,1749741154285987566,1749741154286022272,1749741154281027767,0
1751,1749741154291552210,1749741154290961572,1749741154290961572,1749741154291557585,16.2560,561.7587,32.7100,-0.1630,-0.0181,-0.2493,-5.1945,5.0029,-12.6544,0.0000,0.0000,0.0000,0.0612,-0.1290,0.0184,-0.0140,-0.0279,-0.0556,-0.0590,-1.7883,-0.1012,-0.0008,-0.0006,0.0005,0.0000,332977080,1749741154291152730,-0.0590,-1.7883,-0.1012,0.9999,0.0055,-0.0021,0.0092,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154290966114,1749741154286040813,1749741154291178853,1749741154291160896,1749741154291190228,1749741154291192019,1749741154291513337,1749741154291519045,1749741154291553377,1749741154286038938,0
1752,1749741154296147319,1749741154295623678,1749741154295623678,1749741154296152027,16.2560,561.7587,32.7100,-0.0692,0.0788,0.1843,0.5772,3.0505,-8.7250,0.0000,0.0000,0.0000,0.0602,-0.1290,0.0184,-0.0324,0.0077,0.0244,-0.0590,-1.7883,-0.1012,-0.0008,-0.0006,0.0005,0.0000,332977080,1749741154291152730,-0.0590,-1.7883,-0.1012,0.9999,0.0055,-0.0021,0.0092,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154295628136,1749741154291572043,1749741154295683133,1749741154295669884,1749741154295693966,1749741154295695632,1749741154296107487,1749741154296113195,1749741154296148527,1749741154291570168,0
1753,1749741154301071369,1749741154300479065,1749741154300479065,1749741154301076036,16.2572,561.7587,32.7100,0.1917,-0.0948,0.1353,3.9971,-8.6588,-12.4182,0.0000,0.0000,0.0000,0.0607,-0.1293,0.0189,0.0423,-0.0265,0.0614,-0.0590,-1.7882,-0.1013,-0.0006,0.0002,0.0001,0.0000,332984985,1749741154300671014,-0.0590,-1.7882,-0.1013,0.9999,0.0054,-0.0020,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154300483940,1749741154296167401,1749741154300697388,1749741154300679389,1749741154300709012,1749741154300710762,1749741154301031621,1749741154301037621,1749741154301072536,1749741154296165484,0
1754,1749741154306239117,1749741154305705184,1749741154305705184,1749741154306243783,16.2576,561.7587,32.7100,-0.0703,-0.0160,-0.2503,-3.4678,2.9716,-13.3320,0.0000,0.0000,0.0000,0.0613,-0.1288,0.0189,0.0048,-0.0230,-0.0425,-0.0590,-1.7882,-0.1013,-0.0006,0.0002,0.0001,0.0000,332984985,1749741154300671014,-0.0590,-1.7882,-0.1013,0.9999,0.0054,-0.0020,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154305709642,1749741154301090952,1749741154305764640,1749741154305751432,1749741154305775264,1749741154305776889,1749741154306199993,1749741154306206035,1749741154306240241,1749741154301089077,0
1755,1749741154310761645,1749741154310326792,1749741154310326792,1749741154310766353,16.2572,561.7587,32.7100,-0.1161,0.0671,0.0991,-0.0862,2.7443,-13.4871,0.0000,0.0000,0.0000,0.0603,-0.1286,0.0189,-0.0355,0.0070,0.0047,-0.0590,-1.7882,-0.1013,-0.0006,0.0002,0.0001,0.0000,332984985,1749741154300671014,-0.0590,-1.7882,-0.1013,0.9999,0.0054,-0.0020,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154310331791,1749741154306258657,1749741154310386289,1749741154310373081,1749741154310397246,1749741154310398871,1749741154310722855,1749741154310728772,1749741154310762812,1749741154306256782,0
1756,1749741154316218503,1749741154315629032,1749741154315629032,1749741154316223170,16.2572,561.7587,32.7100,0.2589,-0.0714,0.1736,1.5184,-8.3549,-7.1312,0.0000,0.0000,0.0000,0.0612,-0.1289,0.0183,0.0626,-0.0191,0.0610,-0.0590,-1.7883,-0.1012,-0.0007,-0.0002,0.0003,0.0000,332994084,1749741154315819856,-0.0590,-1.7883,-0.1012,0.9999,0.0055,-0.0021,0.0092,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154315633490,1749741154310781061,1749741154315845772,1749741154315828022,1749741154315857396,1749741154315859104,1749741154316179297,1749741154316185297,1749741154316219712,1749741154310779186,0
1757,1749741154321021310,1749741154320549416,1749741154320549416,1749741154321026143,16.2562,561.7587,32.7100,-0.0650,-0.0660,-0.2301,-3.7480,1.5097,-8.0426,0.0000,0.0000,0.0000,0.0618,-0.1289,0.0183,0.0201,-0.0347,-0.0360,-0.0590,-1.7883,-0.1012,-0.0007,-0.0002,0.0003,0.0000,332994084,1749741154315819856,-0.0590,-1.7883,-0.1012,0.9999,0.0055,-0.0021,0.0092,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154320553916,1749741154316238794,1749741154320646662,1749741154320633829,1749741154320657286,1749741154320658953,1749741154320982062,1749741154320987937,1749741154321022477,1749741154316236919,0
1758,1749741154325617085,1749741154325056821,1749741154325056821,1749741154325621793,16.2569,561.7587,32.7100,-0.1214,0.1182,0.0629,-1.5591,6.9864,-10.4356,0.0000,0.0000,0.0000,0.0609,-0.1286,0.0189,-0.0271,0.0163,-0.0031,-0.0590,-1.7882,-0.1013,-0.0002,0.0005,-0.0001,0.0000,333001680,1749741154325217646,-0.0590,-1.7882,-0.1013,0.9999,0.0055,-0.0021,0.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154325061321,1749741154321122555,1749741154325243478,1749741154325225854,1749741154325254936,1749741154325256686,1749741154325577920,1749741154325583545,1749741154325618252,1749741154321120472,0
1759,1749741154331119233,1749741154330685004,1749741154330685004,1749741154331123899,16.2557,561.5355,32.7200,0.1768,-0.1108,0.1907,4.0019,-9.1660,-6.3892,0.0000,0.0000,0.0000,0.0610,-0.1292,0.0189,0.0409,-0.0261,0.0615,-0.0590,-1.7882,-0.1013,-0.0002,0.0005,-0.0001,0.0000,333001680,1749741154325217646,-0.0590,-1.7882,-0.1013,0.9999,0.0055,-0.0021,0.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154330689754,1749741154326338883,1749741154330744959,1749741154330731751,1749741154330755625,1749741154330757250,1749741154331080026,1749741154331086192,1749741154331120441,1749741154325634751,0
1760,1749741154336321520,1749741154335451729,1749741154335451729,1749741154336326228,16.2557,561.5355,32.7200,0.0479,-0.0330,-0.2088,-5.3957,0.9283,-9.8845,0.0000,0.0000,0.0000,0.0622,-0.1288,0.0184,0.0432,-0.0284,-0.0286,-0.0591,-1.7883,-0.1012,-0.0007,-0.0002,0.0003,0.0000,333011081,1749741154335928831,-0.0591,-1.7883,-0.1012,0.9999,0.0055,-0.0022,0.0092,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154335456645,1749741154331138607,1749741154335952579,1749741154335936288,1749741154335963287,1749741154335964787,1749741154336282897,1749741154336288396,1749741154336322686,1749741154331136732,0
1761,1749741154340810425,1749741154340208079,1749741154340208079,1749741154340815300,16.2567,561.5355,32.7200,-0.1886,0.0458,-0.0479,-2.1578,7.6802,-6.3463,0.0000,0.0000,0.0000,0.0612,-0.1290,0.0189,-0.0340,-0.0037,-0.0350,-0.0590,-1.7883,-0.1013,0.0006,0.0009,-0.0007,0.0000,333018529,1749741154340388904,-0.0590,-1.7883,-0.1013,0.9999,0.0056,-0.0021,0.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154340211913,1749741154336340852,1749741154340436027,1749741154340397570,1749741154340448568,1749741154340450693,1749741154340771302,1749741154340777968,1749741154340811592,1749741154336338977,0
1762,1749741154346244742,1749741154345734351,1749741154345734351,1749741154346249492,16.2560,561.5355,32.7200,0.1811,0.0298,0.2535,3.6259,-3.7970,-7.6848,0.0000,0.0000,0.0000,0.0611,-0.1290,0.0189,0.0377,0.0075,0.0612,-0.0590,-1.7883,-0.1013,0.0006,0.0009,-0.0007,0.0000,333018529,1749741154340388904,-0.0590,-1.7883,-0.1013,0.9999,0.0056,-0.0021,0.0095,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154345738142,1749741154340830132,1749741154345787765,1749741154345774474,1749741154345798514,1749741154345800139,1749741154346204703,1749741154346211077,1749741154346245951,1749741154340828216,0
1763,1749741154350907639,1749741154350318085,1749741154350318085,1749741154350912306,16.2545,561.5355,32.7200,0.0618,-0.1694,-0.1641,-1.4106,-1.3135,-6.6159,0.0000,0.0000,0.0000,0.0619,-0.1294,0.0185,0.0457,-0.0515,-0.0139,-0.0590,-1.7883,-0.1012,0.0001,0.0004,-0.0004,0.0000,333027928,1749741154350509575,-0.0590,-1.7883,-0.1012,0.9999,0.0054,-0.0022,0.0093,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154350322960,1749741154346264200,1749741154350535782,1749741154350517783,1749741154350546949,1749741154350548532,1749741154350868225,1749741154350873891,1749741154350908806,1749741154346262367,0
1764,1749741154356436535,1749741154355960434,1749741154355960434,1749741154356441202,16.2538,561.5355,32.7200,-0.1800,0.1182,-0.0842,-3.9971,8.3406,-10.5597,0.0000,0.0000,0.0000,0.0611,-0.1288,0.0185,-0.0295,0.0051,-0.0373,-0.0590,-1.7883,-0.1012,0.0001,0.0004,-0.0004,0.0000,333027928,1749741154350509575,-0.0590,-1.7883,-0.1012,0.9999,0.0054,-0.0022,0.0093,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154355964892,1749741154350926805,1749741154356058429,1749741154356045388,1749741154356069845,1749741154356071553,1749741154356397787,1749741154356403370,1749741154356437744,1749741154350924930,0
1765,1749741154360736533,1749741154360185144,1749741154360185144,1749741154360741200,16.2550,561.5355,32.7200,0.1001,-0.0192,0.2642,5.0149,-3.2898,-6.7686,0.0000,0.0000,0.0000,0.0606,-0.1292,0.0189,0.0137,-0.0030,0.0632,-0.0590,-1.7883,-0.1013,0.0008,0.0008,-0.0008,0.0000,333035286,1749741154360336803,-0.0590,-1.7883,-0.1013,0.9999,0.0055,-0.0021,0.0094,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154360189227,1749741154356455743,1749741154360362010,1749741154360345219,1749741154360373676,1749741154360375468,1749741154360697577,1749741154360703702,1749741154360737700,1749741154356453868,0
1766,1749741154366231431,1749741154365575047,1749741154365575047,1749741154366236139,16.2543,561.5355,32.7200,0.1278,-0.0788,-0.1172,-1.1376,-2.0839,-7.3245,0.0000,0.0000,0.0000,0.0616,-0.1290,0.0186,0.0517,-0.0283,0.0031,-0.0591,-1.7883,-0.1012,-0.0007,0.0001,-0.0002,0.0000,333044103,1749741154365760538,-0.0591,-1.7883,-0.1012,0.9999,0.0054,-0.0022,0.0093,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154365579505,1749741154360755866,1749741154365785703,1749741154365768870,1749741154365797327,1749741154365799119,1749741154366192225,1749741154366197891,1749741154366232598,1749741154360753991,0
1767,1749741154371080694,1749741154370490556,1749741154370490556,1749741154371085360,16.2552,561.5355,32.7200,-0.1875,-0.0011,-0.1406,-3.8151,8.0702,-12.0365,0.0000,0.0000,0.0000,0.0609,-0.1290,0.0186,-0.0280,-0.0192,-0.0448,-0.0590,-1.7883,-0.1012,0.0006,0.0004,-0.0002,0.0000,333052005,1749741154370681672,-0.0590,-1.7883,-0.1012,0.9999,0.0055,-0.0022,0.0093,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154370495014,1749741154366250972,1749741154370707462,1749741154370689963,1749741154370718753,1749741154370720503,1749741154371041071,1749741154371047029,1749741154371081902,1749741154366249097,0
1768,1749741154376060575,1749741154375595223,1749741154375595223,1749741154376065283,16.2538,561.5355,32.7200,0.0756,0.0330,0.2589,2.7589,-3.4836,-12.6377,0.0000,0.0000,0.0000,0.0603,-0.1291,0.0186,0.0065,-0.0018,0.0564,-0.0590,-1.7883,-0.1012,0.0006,0.0004,-0.0002,0.0000,333052005,1749741154370681672,-0.0590,-1.7883,-0.1012,0.9999,0.0055,-0.0022,0.0093,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0500,0.2072,0.2072,0.2072,0.2072,1,5,1749741154375599723,1749741154371099818,1749741154375654928,1749741154375641721,1749741154375665595,1749741154375667220,1749741154376021202,1749741154376027619,1749741154376061784,1749741154371097901,0
