loop_index,last_step_ns,imu_time_ns,bmp_time_ns,epoch_time_ns,v_batt,alt_bmp_raw,bmp_temp,gyro_roll,gyro_pitch,gyro_yaw,accel_X,accel_Y,accel_Z,mag_X, mag_Y, mag_Z,roll,pitch,yaw,rollDot,pitchDot,yawDot,X,Y,Z,Xdot,Ydot,Zdot,Zddot,xbee_time,xbee_time_received_ns,xbee_x,xbee_y,xbee_z,xbee_qw,xbee_qx,xbee_qy,xbee_qz,xbee_roll,xbee_pitch,xbee_yaw,gps_lat,gps_lon,gps_gpsAlt,gps_ned_x,gps_ned_y,gps_ned_z,gps_spd,gps_fix,gps_sat,gps_headingNc,gps_cog,gps_gpsVsi,gps_hdop,gps_vdop,gps_year,gps_month,gps_day,gps_hour,gps_minute,gps_second,gps_time_received_ns,X_thrt,Y_thrt,Z_thrt,roll_thrt,pitch_thrt,yaw_thrt,sp_roll_dot,sp_pitch_dot,sp_yaw_dot,sp_roll_dot_ff,sp_pitch_dot_ff,sp_yaw_dot_ff,sp_roll,sp_pitch,sp_yaw,sp_roll_ff,sp_pitch_ff,sp_X,sp_Y,sp_Z,sp_Xdot,sp_Ydot,sp_Zdot,sp_Xdot_ff,sp_Ydot_ff,sp_Zdot_ff,sp_Xddot,sp_Yddot,sp_Zddot,u_roll,u_pitch,u_yaw,u_X,u_Y,u_Z,mot_1,mot_2,mot_3,mot_4,dsm_con,flight_mode,tIMU,tIMU_END,tSM,tXBEE,tGPS,tPNI,tNAV,tGUI,tCTR,tLOG,tNTP
657,1749740681228650111,1749740681228056457,1749740681228056457,1749740681228654819,16.3795,561.0641,33.2500,-0.0788,-0.0597,-0.1012,-3.7480,-3.2635,-9.1186,0.0000,0.0000,0.0000,0.0679,-0.1431,0.0913,0.0032,-0.0364,-0.0105,0.0224,0.0764,-0.1047,-0.0001,0.0015,-0.0009,0.0000,4154864073,1749740681228247218,0.0224,0.0764,-0.1047,0.9990,0.0005,-0.0012,0.0457,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681228061248,1749740681223787147,1749740681228273130,1749740681228255133,1749740681228284920,1749740681228286670,1749740681228610409,1749740681228616450,1749740681228651277,1749740681223785273,0
658,1749740681233790280,1749740681233218789,1749740681233218789,1749740681233795154,16.3800,561.0641,33.2500,-0.0543,0.0756,0.0096,-0.2467,4.5603,-9.7747,0.0000,0.0000,0.0000,0.0679,-0.1429,0.0912,-0.0160,0.0009,-0.0038,0.0224,0.0763,-0.1047,-0.0002,0.0004,-0.0001,0.0000,4154872599,1749740681233390844,0.0224,0.0763,-0.1047,0.9990,0.0007,-0.0012,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681233221205,1749740681228670191,1749740681233413924,1749740681233398135,1749740681233425839,1749740681233427422,1749740681233750495,1749740681233756910,1749740681233791446,1749740681228667983,0
659,1749740681238643287,1749740681238050591,1749740681238050591,1749740681238647994,16.3807,561.0641,33.2500,0.1747,-0.0756,0.0863,2.1961,-3.1558,-10.5143,0.0000,0.0000,0.0000,0.0682,-0.1432,0.0912,0.0476,-0.0246,0.0262,0.0224,0.0763,-0.1047,-0.0002,0.0004,-0.0001,0.0000,4154872599,1749740681233390844,0.0224,0.0763,-0.1047,0.9990,0.0007,-0.0012,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681238054423,1749740681233810776,1749740681238262556,1749740681238247684,1749740681238274346,1749740681238276096,1749740681238602710,1749740681238609250,1749740681238644453,1749740681233808610,0
660,1749740681243759543,1749740681243171804,1749740681243171804,1749740681243764208,16.3819,561.0641,33.2500,-0.1001,-0.0543,-0.0714,-3.7241,-2.4572,-11.7144,0.0000,0.0000,0.0000,0.0680,-0.1431,0.0915,-0.0017,-0.0345,-0.0063,0.0224,0.0764,-0.1047,-0.0001,0.0006,-0.0002,0.0000,4154880844,1749740681243361607,0.0224,0.0764,-0.1047,0.9990,0.0007,-0.0012,0.0457,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681243176262,1749740681238663075,1749740681243387353,1749740681243369481,1749740681243398809,1749740681243400559,1749740681243720341,1749740681243726340,1749740681243760709,1749740681238661117,0
661,1749740681248762358,1749740681248175495,1749740681248175495,1749740681248767024,16.3831,561.0641,33.2500,-0.0330,0.0511,0.0053,0.6466,4.8761,-9.9799,0.0000,0.0000,0.0000,0.0680,-0.1430,0.0914,-0.0121,-0.0060,-0.0024,0.0223,0.0764,-0.1047,-0.0012,0.0008,-0.0007,0.0000,4154889001,1749740681248365464,0.0223,0.0764,-0.1047,0.9990,0.0006,-0.0012,0.0457,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681248179994,1749740681243779164,1749740681248390960,1749740681248373421,1749740681248402333,1749740681248404083,1749740681248723198,1749740681248729114,1749740681248763567,1749740681243777206,0
662,1749740681252976927,1749740681252546330,1749740681252546330,1749740681252981634,16.3836,561.0641,33.2500,0.1513,-0.0575,0.0639,1.2190,-1.1484,-11.4615,0.0000,0.0000,0.0000,0.0682,-0.1431,0.0914,0.0423,-0.0231,0.0197,0.0223,0.0764,-0.1047,-0.0012,0.0008,-0.0007,0.0000,4154889001,1749740681248365464,0.0223,0.0764,-0.1047,0.9990,0.0006,-0.0012,0.0457,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681252550787,1749740681248781772,1749740681252604945,1749740681252591989,1749740681252616360,1749740681252618152,1749740681252938391,1749740681252943516,1749740681252978093,1749740681248779856,0
663,1749740681258748660,1749740681258081101,1749740681258081101,1749740681258753743,16.3841,561.0641,33.2500,-0.1012,-0.0170,-0.0586,-2.3111,-0.4307,-11.8671,0.0000,0.0000,0.0000,0.0678,-0.1429,0.0913,-0.0055,-0.0211,-0.0064,0.0224,0.0763,-0.1047,-0.0004,0.0003,-0.0002,0.0000,4154897156,1749740681258352391,0.0224,0.0763,-0.1047,0.9990,0.0007,-0.0012,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681258085892,1749740681252997215,1749740681258377845,1749740681258360306,1749740681258388885,1749740681258390593,1749740681258709542,1749740681258715624,1749740681258749827,1749740681252995257,0
664,1749740681263258764,1749740681262771426,1749740681262771426,1749740681263263472,16.3841,561.0641,33.2500,0.0266,0.0128,0.0543,1.8513,4.0052,-9.2355,0.0000,0.0000,0.0000,0.0679,-0.1429,0.0913,0.0052,-0.0098,0.0138,0.0224,0.0763,-0.1047,-0.0004,0.0003,-0.0002,0.0000,4154897156,1749740681258352391,0.0224,0.0763,-0.1047,0.9990,0.0007,-0.0012,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681262775884,1749740681258768532,1749740681262827334,1749740681262814544,1749740681262838624,1749740681262840748,1749740681263219312,1749740681263225520,1749740681263259972,1749740681258766616,0
665,1749740681268391267,1749740681267800196,1749740681267800196,1749740681268396017,16.3846,561.0641,33.2500,0.1278,-0.0511,0.0128,1.0274,-1.3662,-11.1633,0.0000,0.0000,0.0000,0.0680,-0.1429,0.0913,0.0461,-0.0236,0.0135,0.0224,0.0764,-0.1047,-0.0008,0.0009,-0.0007,0.0000,4154905613,1749740681267990291,0.0224,0.0764,-0.1047,0.9990,0.0005,-0.0013,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681267804654,1749740681263278219,1749740681268015703,1749740681267998123,1749740681268027285,1749740681268029076,1749740681268350982,1749740681268357190,1749740681268392434,1749740681263276303,0
666,1749740681273709074,1749740681273116003,1749740681273116003,1749740681273714032,16.3846,561.1372,33.2300,-0.1672,-0.0053,-0.0618,-2.5027,0.9283,-14.4510,0.0000,0.0000,0.0000,0.0673,-0.1426,0.0912,-0.0250,-0.0175,-0.0116,0.0224,0.0763,-0.1047,-0.0001,-0.0003,0.0004,0.0000,4154914254,1749740681273305598,0.0224,0.0763,-0.1047,0.9990,0.0008,-0.0013,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681273120419,1749740681269063117,1749740681273330885,1749740681273313430,1749740681273342550,1749740681273344300,1749740681273669289,1749740681273675830,1749740681273710241,1749740681268409140,0
667,1749740681278401857,1749740681277913311,1749740681277913311,1749740681278407273,16.3848,561.1372,33.2300,0.0831,-0.0075,0.0810,1.9111,1.3494,-11.0750,0.0000,0.0000,0.0000,0.0675,-0.1427,0.0912,0.0110,-0.0142,0.0193,0.0224,0.0763,-0.1047,-0.0001,-0.0003,0.0004,0.0000,4154914254,1749740681273305598,0.0224,0.0763,-0.1047,0.9990,0.0008,-0.0013,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681277917769,1749740681273729196,1749740681277972301,1749740681277959470,1749740681277983591,1749740681277985383,1749740681278361988,1749740681278368112,1749740681278403065,1749740681273727321,0
668,1749740681283467329,1749740681282876758,1749740681282876758,1749740681283472079,16.3838,561.1372,33.2300,0.1023,-0.0799,-0.0011,0.2658,-4.1105,-12.5137,0.0000,0.0000,0.0000,0.0678,-0.1428,0.0913,0.0414,-0.0361,0.0125,0.0224,0.0764,-0.1047,-0.0001,0.0003,-0.0001,0.0000,4154922208,1749740681283066769,0.0224,0.0764,-0.1047,0.9990,0.0006,-0.0013,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681282881216,1749740681278423145,1749740681283092473,1749740681283074685,1749740681283104430,1749740681283106221,1749740681283426878,1749740681283433460,1749740681283468538,1749740681278421312,0
669,1749740681288626203,1749740681288196773,1749740681288196773,1749740681288631536,16.3836,561.1372,33.2300,-0.1683,0.0554,-0.0639,-2.9577,1.0814,-13.8855,0.0000,0.0000,0.0000,0.0674,-0.1423,0.0913,-0.0285,-0.0056,-0.0130,0.0224,0.0764,-0.1047,-0.0001,0.0003,-0.0001,0.0000,4154922208,1749740681283066769,0.0224,0.0764,-0.1047,0.9990,0.0006,-0.0013,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681288200606,1749740681283488368,1749740681288250306,1749740681288237350,1749740681288261554,1749740681288263304,1749740681288585835,1749740681288592251,1749740681288627620,1749740681283486243,0
670,1749740681293232792,1749740681292796737,1749740681292796737,1749740681293237499,16.3843,561.1372,33.2300,0.1491,-0.0117,0.1023,2.3350,0.1531,-9.4479,0.0000,0.0000,0.0000,0.0678,-0.1425,0.0913,0.0307,-0.0076,0.0254,0.0224,0.0764,-0.1047,-0.0001,0.0003,-0.0001,0.0000,4154922208,1749740681283066769,0.0224,0.0764,-0.1047,0.9990,0.0006,-0.0013,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681292801278,1749740681288646867,1749740681292856019,1749740681292843563,1749740681292867976,1749740681292869767,1749740681293192798,1749740681293199214,1749740681293233958,1749740681288644617,0
671,1749740681299030896,1749740681298331259,1749740681298331259,1749740681299035603,16.3848,561.1372,33.2300,0.0937,-0.0863,-0.0202,-0.3928,-3.5650,-9.2904,0.0000,0.0000,0.0000,0.0683,-0.1426,0.0911,0.0517,-0.0338,0.0102,0.0224,0.0764,-0.1047,-0.0002,0.0001,0.0001,0.0000,4154931006,1749740681298633335,0.0224,0.0764,-0.1047,0.9990,0.0007,-0.0013,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681298336175,1749740681293253039,1749740681298657165,1749740681298641917,1749740681298668788,1749740681298670496,1749740681298990777,1749740681298997235,1749740681299032104,1749740681293251164,0
672,1749740681303439683,1749740681302967259,1749740681302967259,1749740681303444349,16.3851,561.1372,33.2300,-0.2013,0.0224,-0.0618,-3.7528,3.0505,-9.4025,0.0000,0.0000,0.0000,0.0676,-0.1423,0.0911,-0.0326,-0.0151,-0.0138,0.0224,0.0764,-0.1047,-0.0002,0.0001,0.0001,0.0000,4154931006,1749740681298633335,0.0224,0.0764,-0.1047,0.9990,0.0007,-0.0013,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681302971758,1749740681299050393,1749740681303064452,1749740681303051954,1749740681303076158,1749740681303077950,1749740681303400106,1749740681303406063,1749740681303440849,1749740681299048518,0
673,1749740681308525860,1749740681307966242,1749740681307966242,1749740681308530568,16.3855,561.1372,33.2300,0.1875,0.0181,0.0842,1.9782,1.3303,-7.2744,0.0000,0.0000,0.0000,0.0681,-0.1425,0.0913,0.0407,-0.0040,0.0189,0.0225,0.0764,-0.1047,0.0002,0.0001,-0.0001,0.0000,4154938641,1749740681308126092,0.0225,0.0764,-0.1047,0.9990,0.0007,-0.0013,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681307970700,1749740681303458888,1749740681308151671,1749740681308133924,1749740681308163086,1749740681308164877,1749740681308485700,1749740681308492074,1749740681308527027,1749740681303457013,0
674,1749740681313380075,1749740681312786005,1749740681312786005,1749740681313385408,16.3858,561.1372,33.2300,0.0597,-0.0905,-0.0075,-0.6730,-5.3761,-8.1094,0.0000,0.0000,0.0000,0.0683,-0.1426,0.0912,0.0470,-0.0329,0.0101,0.0224,0.0764,-0.1047,-0.0008,0.0007,-0.0003,0.0000,4154947681,1749740681312975932,0.0224,0.0764,-0.1047,0.9990,0.0006,-0.0013,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681312790462,1749740681308545690,1749740681313001428,1749740681312983889,1749740681313012926,1749740681313014676,1749740681313339957,1749740681313346789,1749740681313381242,1749740681308543732,0
675,1749740681318334899,1749740681317749869,1749740681317749869,1749740681318340190,16.3855,561.1372,33.2300,-0.1502,0.0224,-0.0256,-3.2978,3.9478,-6.6875,0.0000,0.0000,0.0000,0.0680,-0.1425,0.0912,-0.0187,-0.0145,-0.0018,0.0224,0.0764,-0.1047,-0.0008,0.0007,-0.0003,0.0000,4154947681,1749740681312975932,0.0224,0.0764,-0.1047,0.9990,0.0006,-0.0013,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681317754743,1749740681313400072,1749740681317809692,1749740681317796653,1749740681317821107,1749740681317822898,1749740681318294864,1749740681318301863,1749740681318336065,1749740681313397906,0
676,1749740681323559387,1749740681323076632,1749740681323076632,1749740681323564345,16.3860,561.0984,33.2300,0.1438,0.0117,0.0511,2.3518,1.3470,-7.1169,0.0000,0.0000,0.0000,0.0683,-0.1426,0.0912,0.0355,-0.0057,0.0158,0.0224,0.0764,-0.1047,-0.0008,0.0007,-0.0003,0.0000,4154947681,1749740681312975932,0.0224,0.0764,-0.1047,0.9990,0.0006,-0.0013,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681323081131,1749740681318886643,1749740681323135706,1749740681323123125,1749740681323146912,1749740681323148912,1749740681323519352,1749740681323525476,1749740681323560596,1749740681318352979,0
677,1749740681328679434,1749740681328088863,1749740681328088863,1749740681328684100,16.3853,561.0984,33.2300,0.0075,-0.0639,-0.0234,-1.8441,-5.5197,-8.5842,0.0000,0.0000,0.0000,0.0681,-0.1426,0.0913,0.0261,-0.0251,0.0028,0.0224,0.0763,-0.1047,-0.0005,0.0002,-0.0001,0.0000,4154956120,1749740681328278499,0.0224,0.0763,-0.1047,0.9990,0.0008,-0.0013,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681328093737,1749740681323579634,1749740681328304203,1749740681328286456,1749740681328315827,1749740681328317576,1749740681328639524,1749740681328645732,1749740681328680601,1749740681323577801,0
678,1749740681333876427,1749740681333283856,1749740681333283856,1749740681333881177,16.3846,561.0984,33.2300,-0.1214,0.0032,0.0021,-2.0476,3.6559,-6.9451,0.0000,0.0000,0.0000,0.0680,-0.1427,0.0913,-0.0231,-0.0157,0.0025,0.0224,0.0764,-0.1047,-0.0012,0.0016,-0.0008,0.0000,4154963755,1749740681333474409,0.0224,0.0764,-0.1047,0.9990,0.0006,-0.0012,0.0456,0.0000,0.0000,0.0000,0.00000000,0.00000000,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0.0000,0.0000,-0.0500,0.0000,0.0000,0.0400,-0.0997,0.1943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0400,0.0000,0.0000,-0.0500,0.2361,0.2361,0.1748,0.1748,1,5,1749740681333288397,1749740681328699223,1749740681333499947,1749740681333482283,1749740681333511278,1749740681333513444,1749740681333836809,1749740681333842766,1749740681333877635,1749740681328697307,0
