tick,wall_time_unix,wall_time_iso,dt_since_start_s,log_line_age_s,mode,j1_deg,j2_deg,v_j1_deg_per_tick,v_j2_deg_per_tick,cx_norm,cy_norm,raw_log_line
216,1776985775.0101843,2026-04-23T23:09:35.010184Z,47.58958864212036,1.416032075881958,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
217,1776985775.2184627,2026-04-23T23:09:35.218463Z,47.79786705970764,1.6243104934692383,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
218,1776985775.4312012,2026-04-23T23:09:35.431201Z,48.010605573654175,1.8370490074157715,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
219,1776985775.7108727,2026-04-23T23:09:35.710873Z,48.29027700424194,2.11672043800354,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
220,1776985775.9050453,2026-04-23T23:09:35.905045Z,48.48444962501526,2.3108930587768555,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
221,1776985776.109413,2026-04-23T23:09:36.109413Z,48.688817262649536,2.515260696411133,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
222,1776985776.311429,2026-04-23T23:09:36.311429Z,48.890833377838135,2.7172768115997314,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
223,1776985776.5561054,2026-04-23T23:09:36.556105Z,49.135509729385376,2.9619531631469727,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
224,1776985776.805242,2026-04-23T23:09:36.805242Z,49.38464641571045,3.211089849472046,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
225,1776985777.0120084,2026-04-23T23:09:37.012008Z,49.59141278266907,3.417856216430664,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
226,1776985777.203869,2026-04-23T23:09:37.203869Z,49.783273458480835,3.6097168922424316,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
227,1776985777.4122698,2026-04-23T23:09:37.412270Z,49.991674184799194,3.818117618560791,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
228,1776985777.6186037,2026-04-23T23:09:37.618604Z,50.19800806045532,4.024451494216919,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
229,1776985777.7926357,2026-04-23T23:09:37.792636Z,50.372040033340454,4.198483467102051,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
230,1776985778.0047708,2026-04-23T23:09:38.004771Z,50.58417510986328,4.410618543624878,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
231,1776985778.1985915,2026-04-23T23:09:38.198591Z,50.77799582481384,4.6044392585754395,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
232,1776985778.413364,2026-04-23T23:09:38.413364Z,50.99276828765869,4.819211721420288,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
233,1776985778.60818,2026-04-23T23:09:38.608180Z,51.187584400177,5.014027833938599,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
234,1776985778.8073952,2026-04-23T23:09:38.807395Z,51.386799573898315,5.213243007659912,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
235,1776985778.9987602,2026-04-23T23:09:38.998760Z,51.57816457748413,5.4046080112457275,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
236,1776985779.2087371,2026-04-23T23:09:39.208737Z,51.78814148902893,5.614584922790527,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
237,1776985779.4135225,2026-04-23T23:09:39.413522Z,51.992926836013794,5.819370269775391,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
238,1776985779.6256285,2026-04-23T23:09:39.625628Z,52.20503282546997,6.031476259231567,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
239,1776985779.9077394,2026-04-23T23:09:39.907739Z,52.487143754959106,6.313587188720703,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
240,1776985780.1276076,2026-04-23T23:09:40.127608Z,52.70701193809509,6.5334553718566895,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
241,1776985780.4490304,2026-04-23T23:09:40.449030Z,53.02843475341797,6.854878187179565,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
242,1776985780.718882,2026-04-23T23:09:40.718882Z,53.29828643798828,7.124729871749878,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
243,1776985780.916792,2026-04-23T23:09:40.916792Z,53.496196269989014,7.32263970375061,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
244,1776985781.0985386,2026-04-23T23:09:41.098539Z,53.677942991256714,7.5043864250183105,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
245,1776985781.3036985,2026-04-23T23:09:41.303699Z,53.883102893829346,7.709546327590942,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
246,1776985781.5628288,2026-04-23T23:09:41.562829Z,54.14223313331604,7.968676567077637,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
247,1776985781.8753016,2026-04-23T23:09:41.875302Z,54.45470595359802,8.28114938735962,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
248,1776985782.1080673,2026-04-23T23:09:42.108067Z,54.68747162818909,8.513915061950684,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
249,1776985782.3947551,2026-04-23T23:09:42.394755Z,54.974159479141235,8.800602912902832,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
250,1776985782.622932,2026-04-23T23:09:42.622932Z,55.20233631134033,9.028779745101929,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
251,1776985782.9142811,2026-04-23T23:09:42.914281Z,55.493685483932495,9.320128917694092,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
252,1776985783.1050036,2026-04-23T23:09:43.105004Z,55.68440794944763,9.510851383209229,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
253,1776985783.297292,2026-04-23T23:09:43.297292Z,55.87669634819031,9.703139781951904,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
254,1776985783.499806,2026-04-23T23:09:43.499806Z,56.07921028137207,9.905653715133667,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
255,1776985783.6980882,2026-04-23T23:09:43.698088Z,56.27749252319336,10.103935956954956,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
256,1776985783.9079175,2026-04-23T23:09:43.907917Z,56.487321853637695,10.313765287399292,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
257,1776985784.1064308,2026-04-23T23:09:44.106431Z,56.685835123062134,10.51227855682373,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
258,1776985784.3005435,2026-04-23T23:09:44.300544Z,56.879947900772095,10.706391334533691,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
259,1776985784.4975445,2026-04-23T23:09:44.497545Z,57.07694888114929,10.903392314910889,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
260,1776985784.7038584,2026-04-23T23:09:44.703858Z,57.283262729644775,11.109706163406372,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
261,1776985784.90684,2026-04-23T23:09:44.906840Z,57.486244440078735,11.312687873840332,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
262,1776985785.1035056,2026-04-23T23:09:45.103506Z,57.68290996551514,11.509353399276733,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
263,1776985785.2928488,2026-04-23T23:09:45.292849Z,57.87225317955017,11.698696613311768,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
264,1776985785.5132651,2026-04-23T23:09:45.513265Z,58.09266948699951,11.919112920761108,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
265,1776985785.7110543,2026-04-23T23:09:45.711054Z,58.29045867919922,12.116902112960815,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
266,1776985785.905958,2026-04-23T23:09:45.905958Z,58.48536229133606,12.311805725097656,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
267,1776985786.1212108,2026-04-23T23:09:46.121211Z,58.7006151676178,12.527058601379395,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
268,1776985786.4152784,2026-04-23T23:09:46.415278Z,58.99468278884888,12.821126222610474,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
269,1776985786.6026616,2026-04-23T23:09:46.602662Z,59.18206596374512,13.008509397506714,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
270,1776985786.811285,2026-04-23T23:09:46.811285Z,59.39068937301636,13.217132806777954,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
271,1776985787.0181038,2026-04-23T23:09:47.018104Z,59.59750819206238,13.423951625823975,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
272,1776985787.2197063,2026-04-23T23:09:47.219706Z,59.799110651016235,13.625554084777832,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
273,1776985787.4186685,2026-04-23T23:09:47.418669Z,59.99807286262512,13.824516296386719,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
274,1776985787.604816,2026-04-23T23:09:47.604816Z,60.18422031402588,14.010663747787476,COAST,-74.23,-60.02,-0.01,0.0,,,"[COAST] j1=-74.23 j2=-60.02 v=(-0.010,+0.000) (cx=nan, cy=nan)"
